county,subcounty,ward,prec,temp,soil_moisture,clay_content,time_to_treatment,prop_itn_access,prop_livestock_ownership,prop_lowest_wealth_quantile,number_per_room,prop_wall_material,N,pop,prev,IsEndemic_Yes,b0,wardID,present,mean,sd,q0.025,q0.5,q0.975,median,sd.mc_std_err,mean.mc_std_err,risk,occurence,ci_lower_expect,ci_upper_expect,ci_lower_occurence,ci_upper_occurence,uncertainty_expect,uncertainty_occurence,risk_cat,uncertainty_risk_cat,occurence_cat,uncertainty_occurence_cat
Tana River,Bura,Chewele,-1.68575024822194,1.90531476632951,-1.27469585832131,-2.00745034830241,-0.0267742892692197,-0.5427068188238,0.474844884278103,1.96684427633067,-0.906220147165019,-0.390981226128612,0,227384,0.000206158773190273,0,1,1262,0,46.877206483097,206.253278623672,0.665462956945855,10.4451567124832,275.750993106295,10.4451567124832,80.0030485093004,11.5821384142078,20.6,0.547510316297037,0.3,121.3,0.148411976324369,0.864571430655099,121,0.71615945433073,17-51,93-191,0.50-0.70,0.70-0.90
Tana River,Bura,Hirimani,-1.68741790760988,1.80873040719352,-1.37716919964319,-1.66645826720836,0.417019035741995,-0.0215589529970969,0.47075565958638,2.04602784332293,-0.843258570975672,-0.445695127577752,0,273034,0.000121899237219256,0,1,1263,0,33.2826363349222,85.1829575293798,0.412024842235252,9.25966761256606,255.700929716458,9.25966761256606,12.1737241186184,3.4636555526495,12.2,0.381624805025466,0.2,93.7,0.0977997929120518,0.738341030433294,93.5,0.640541237521242,5-17,93-191,0.30-0.50,0.50-0.70
Tana River,Bura,Madogo,-1.80579457630211,1.89258330937553,-1.46630081716279,-2.28304807669684,-0.527485138306616,-0.645615020984909,0.250512040607298,1.83619712834232,-0.626766822134741,-0.265816753604338,2,674701,3.95084604088399e-06,0,1,1264,1,2.66563977463047,1.54190018953613,0.947109136525554,2.27588453851202,6.41357189937141,2.27588453851202,0.136819112900828,0.0574123657200018,0.4,0.732968213482214,0.1,1,0.426733285656097,0.954144291585421,0.9,0.527411005929324,1-5,1-5,0.70-0.90,0.50-0.70
Tana River,Bura,Sala,-1.75610819164535,1.88639312938871,-1.78321102482809,-2.5903345542777,-0.994742371577351,-1.04735223080202,-0.76753052429246,0.910430768712651,-0.436497657935941,-0.337378111752199,0,216651,1.82617146648628e-05,0,1,1265,0,3.95641874385718,15.5798723680903,0.196318986722138,0.949177213640194,26.6510712968754,0.949177213640194,3.65274447061284,0.723698668133319,1.8,0.466284034696724,0.1,12.3,0.122684795938371,0.836568491231755,12.2,0.713883695293384,1-5,5-17,0.30-0.50,0.70-0.90
Tana River,Galole,Chewani,-1.49066204357973,1.92366307347604,-0.860476538106976,-1.34492022168063,-0.193495397326926,0.218877658801206,-0.331149456982673,1.71309481951383,-0.947212597975687,0.655120819176634,0,488955,0.000416878643186591,0,1,1266,0,203.8348969793,637.638700444269,1.95374780528038,52.4537917663549,1326.536665334,52.4537917663549,100.172385273732,26.4993640990751,41.7,0.654832623159683,0.4,271.3,0.259760551577704,0.918528055725666,270.9,0.658767504147962,17-51,258-788,0.50-0.70,0.50-0.70
Tana River,Galole,Kinakomba,-1.37426663475321,1.84775815110759,-1.03022432064002,-1.23863234460491,0.446510704306591,-0.0450769068140451,-0.795177556828682,1.54150551600336,-1.1171843243158,0.459314214028498,0,112049,6.95970849484771e-05,0,1,1267,0,7.79828377139191,26.9925351075196,0.206294652268083,1.57110898141168,57.1747521627357,1.57110898141168,4.64702972368509,1.14748287324516,7,0.40740129512339,0.2,51,0.0930954919385024,0.804004294727244,50.8,0.710908802788742,5-17,17-51,0.30-0.50,0.70-0.90
Tana River,Galole,Mikinduni,-1.62533284234825,1.88412359080647,-0.67566636409632,-1.16573100410244,0.0215379817602505,0.160468857836638,-0.678255467295557,1.67005620022042,-1.04352703022935,0.716269658364769,0,148463,0.000353257406923455,0,1,1268,0,52.4456544040769,147.223841686173,0.608419821861238,11.7746123798197,441.554034456173,11.7746123798197,18.9894914844236,5.85662755006652,35.3,0.570846504114573,0.4,297.4,0.140600281108317,0.914528603865247,297,0.77392832275693,17-51,258-788,0.50-0.70,0.70-0.90
Tana River,Galole,Wayu,-1.61924491415477,1.78315841120681,-1.36402410033942,-1.70140581017834,1.94884067747912,-0.494066572890843,0.68755288961421,2.42912903422979,-0.920796041855115,0.261833950142749,0,80362,1.30407733178038e-05,0,1,1269,0,1.04798262536535,3.29876383278377,0.0289460260858036,0.298436450688753,5.9879089893165,0.298436450688753,0.721824507196911,0.149968262019252,1.3,0.132758086299315,0,7.5,0.0155367365339414,0.410885649234009,7.5,0.395348912700068,1-5,5-17,0.05-0.15,0.30-0.50
Tana River,Garsen,Garsen Central,-1.12296402858985,1.6764663172463,-1.79411064130742,0.25921689354594,0.906213023614562,0.0874262757358861,-0.348566689096684,1.70731274309074,-1.06770579496061,1.10404531071623,0,44615,0.000287949805810568,0,1,1270,0,12.8468805862385,45.3662764810228,0.239820551913305,1.97699651933292,89.6023747101479,1.97699651933292,7.31377389455162,1.89717130237487,28.8,0.427555966846609,0.5,200.8,0.0927904472332511,0.807355506264232,200.3,0.714565059030981,17-51,191-258,0.30-0.50,0.70-0.90
Tana River,Garsen,Garsen North,-1.05632002777437,1.77773875054703,-0.854948874449406,-0.816487356975409,1.09274024479507,0.360476779053152,-0.78736848313182,1.6185560101701,-1.1002106687478,0.707699272119909,0,63358,4.18884780185574e-05,0,1,1271,0,2.65397019029976,13.1334953173047,0.0294516057499188,0.476760352170121,15.808185106663,0.476760352170121,3.20463176540428,0.617996297234465,4.2,0.159940397118291,0,25,0.0149719577186087,0.487331429487231,25,0.472359471768622,1-5,17-51,0.15-0.30,0.30-0.50
